"eov","period","cell","n","sp","es"
"seaTurtles",2000,"836d73fffffffff",6,1,NA
"seaTurtles",2000,"836d4cfffffffff",3,3,NA
"seaTurtles",2000,"836d6afffffffff",12,3,NA
"seaTurtles",2000,"836d6efffffffff",8,3,NA
"seaTurtles",2000,"834584fffffffff",1,1,NA
"seaTurtles",2000,"8345a3fffffffff",6,2,NA
"seaTurtles",2000,"834c93fffffffff",1,1,NA
"seaTurtles",2000,"8366b2fffffffff",1,1,NA
"seaTurtles",2000,"836d35fffffffff",1,1,NA
"seaTurtles",2000,"836756fffffffff",9,1,NA
"seaTurtles",2000,"834cf3fffffffff",6,1,NA
"seaTurtles",2000,"835e63fffffffff",1,1,NA
"seaTurtles",2000,"834509fffffffff",12,3,NA
"seaTurtles",2000,"834513fffffffff",8,2,NA
"seaTurtles",2000,"8344a5fffffffff",10,3,NA
"seaTurtles",2000,"8366a6fffffffff",13,1,NA
"seaTurtles",2000,"836c33fffffffff",1,1,NA
"seaTurtles",2000,"834c9dfffffffff",32,3,NA
"seaTurtles",2000,"83440efffffffff",6,2,NA
"seaTurtles",2000,"836746fffffffff",259,3,2.99993580929421
"seaTurtles",2000,"836771fffffffff",67,3,2.99689489614861
"seaTurtles",2000,"836783fffffffff",22,2,NA
"seaTurtles",2000,"834cdafffffffff",41,2,NA
"seaTurtles",2000,"8344e2fffffffff",1,1,NA
"seaTurtles",2000,"834cc5fffffffff",7,3,NA
"seaTurtles",2000,"834418fffffffff",24,3,NA
"seaTurtles",2000,"8366b6fffffffff",24,2,NA
"seaTurtles",2000,"834435fffffffff",3,2,NA
"seaTurtles",2000,"834cd6fffffffff",4,1,NA
"seaTurtles",2000,"8366a1fffffffff",9,3,NA
"seaTurtles",2000,"83670efffffffff",8,3,NA
"seaTurtles",2000,"8345aefffffffff",6,2,NA
"seaTurtles",2000,"834ce8fffffffff",158,4,3.92707140716379
"seaTurtles",2000,"83451efffffffff",2,1,NA
"seaTurtles",2000,"835e49fffffffff",1,1,NA
"seaTurtles",2000,"8344aefffffffff",39,4,NA
"seaTurtles",2000,"834456fffffffff",29,3,NA
"seaTurtles",2000,"8367a2fffffffff",48,2,NA
"seaTurtles",2000,"8344a8fffffffff",250,3,2.51259065485666
"seaTurtles",2000,"8344acfffffffff",6,2,NA
"seaTurtles",2000,"836625fffffffff",18,1,NA
"seaTurtles",2000,"836706fffffffff",1,1,NA
"seaTurtles",2000,"83670afffffffff",31,3,NA
"seaTurtles",2000,"834cc2fffffffff",15,2,NA
"seaTurtles",2000,"83446cfffffffff",282,2,1.17730496453871
"seaTurtles",2000,"8345a8fffffffff",1,1,NA
"seaTurtles",2000,"836d5efffffffff",12,2,NA
"seaTurtles",2000,"83676cfffffffff",5,2,NA
"seaTurtles",2000,"8367b6fffffffff",3,2,NA
"seaTurtles",2000,"834c86fffffffff",1,1,NA
"seaTurtles",2000,"834caafffffffff",1,1,NA
"seaTurtles",2000,"834d5efffffffff",1,1,NA
"seaTurtles",2000,"834508fffffffff",1,1,NA
"seaTurtles",2000,"836d43fffffffff",4,2,NA
"seaTurtles",2000,"836d74fffffffff",1,1,NA
"seaTurtles",2000,"834464fffffffff",32,2,NA
"seaTurtles",2000,"83679bfffffffff",1,1,NA
"seaTurtles",2000,"834421fffffffff",5,2,NA
"seaTurtles",2000,"8345a2fffffffff",3,2,NA
"seaTurtles",2000,"83676afffffffff",12,1,NA
"seaTurtles",2000,"836710fffffffff",12,1,NA
"seaTurtles",2000,"83678efffffffff",14,1,NA
"seaTurtles",2000,"836d33fffffffff",2,1,NA
"seaTurtles",2000,"8345b3fffffffff",5,1,NA
"seaTurtles",2000,"834d2efffffffff",1,1,NA
"seaTurtles",2000,"8344a4fffffffff",3,1,NA
"seaTurtles",2000,"834c33fffffffff",5,1,NA
"seaTurtles",2000,"834c96fffffffff",3,1,NA
"seaTurtles",2000,"83670bfffffffff",9,1,NA
"seaTurtles",2000,"836712fffffffff",8,1,NA
"seaTurtles",2000,"836622fffffffff",152,2,1.32894736842097
"seaTurtles",2000,"836752fffffffff",1,1,NA
"seaTurtles",2000,"834ce3fffffffff",2,1,NA
"seaTurtles",2000,"836d1efffffffff",6,1,NA
"seaTurtles",2000,"834528fffffffff",1,1,NA
"seaTurtles",2000,"83679efffffffff",2,1,NA
"seaTurtles",2000,"834c83fffffffff",1,1,NA
"seaTurtles",2000,"835e69fffffffff",4,1,NA
"seaTurtles",2000,"834445fffffffff",1,1,NA
"seaTurtles",2000,"836d1cfffffffff",1,1,NA
"seaTurtles",2000,"83449cfffffffff",5,2,NA
"seaTurtles",2000,"834501fffffffff",250,4,3.19999996514433
"seaTurtles",2000,"834558fffffffff",54,1,1
"seaTurtles",2000,"836754fffffffff",37,2,NA
"seaTurtles",2000,"8367b3fffffffff",16,3,NA
"seaTurtles",2000,"834d1efffffffff",8,2,NA
"seaTurtles",2000,"834d30fffffffff",1,1,NA
"seaTurtles",2000,"834411fffffffff",55,2,1.99998533960798
"seaTurtles",2000,"834425fffffffff",6,3,NA
"seaTurtles",2000,"83672cfffffffff",4,2,NA
"seaTurtles",2000,"836d62fffffffff",49,3,NA
"seaTurtles",2000,"836d71fffffffff",10,1,NA
"seaTurtles",2000,"836773fffffffff",82,3,2.9999972738237
"seaTurtles",2000,"836d06fffffffff",64,2,2
"seaTurtles",2000,"834572fffffffff",10,3,NA
"seaTurtles",2000,"834586fffffffff",2,2,NA
"seaTurtles",2000,"836d6bfffffffff",40,3,NA
"seaTurtles",2000,"834415fffffffff",11,2,NA
"seaTurtles",2000,"8345b5fffffffff",1,1,NA
"seaTurtles",2000,"834cf5fffffffff",1,1,NA
"seaTurtles",2000,"836701fffffffff",16,2,NA
"seaTurtles",2000,"83671dfffffffff",31,3,NA
"seaTurtles",2000,"836d2bfffffffff",76,2,1.99999998594752
"seaTurtles",2000,"8345aafffffffff",1,1,NA
"seaTurtles",2000,"834426fffffffff",4,3,NA
"seaTurtles",2000,"834549fffffffff",3,1,NA
"seaTurtles",2000,"834483fffffffff",31,2,NA
"seaTurtles",2000,"8367a6fffffffff",36,2,NA
"seaTurtles",2000,"834c30fffffffff",3,3,NA
"seaTurtles",2000,"834516fffffffff",7,3,NA
"seaTurtles",2000,"834519fffffffff",7,3,NA
"seaTurtles",2000,"834409fffffffff",5,2,NA
"seaTurtles",2000,"836702fffffffff",14,2,NA
"seaTurtles",2000,"836765fffffffff",37,1,NA
"seaTurtles",2000,"835e6dfffffffff",33,1,NA
"seaTurtles",2000,"83450efffffffff",151,3,2.99999999677705
"seaTurtles",2000,"834895fffffffff",1,1,NA
"seaTurtles",2000,"836714fffffffff",3,1,NA
"seaTurtles",2000,"834481fffffffff",42,2,NA
"seaTurtles",2000,"836d45fffffffff",10,2,NA
"seaTurtles",2000,"83440dfffffffff",6,1,NA
"seaTurtles",2000,"834553fffffffff",1,1,NA
"seaTurtles",2000,"836d11fffffffff",2,1,NA
"seaTurtles",2000,"834ceefffffffff",3,2,NA
"seaTurtles",2000,"834d6afffffffff",1,1,NA
"seaTurtles",2000,"836c2dfffffffff",1,1,NA
"seaTurtles",2000,"834559fffffffff",80,2,1.98267239090024
"seaTurtles",2000,"834461fffffffff",156,3,1.86021505376345
"seaTurtles",2000,"836740fffffffff",204,3,2.43101663908391
"seaTurtles",2000,"834cc1fffffffff",4,2,NA
"seaTurtles",2000,"834d13fffffffff",1,1,NA
"seaTurtles",2000,"836631fffffffff",2,1,NA
"seaTurtles",2000,"8345a6fffffffff",1,1,NA
"seaTurtles",2000,"834cc3fffffffff",8,2,NA
"seaTurtles",2000,"834cd1fffffffff",11,2,NA
"seaTurtles",2000,"836d15fffffffff",51,2,2
"seaTurtles",2000,"836d2afffffffff",25,2,NA
"seaTurtles",2000,"834c8afffffffff",1,1,NA
"seaTurtles",2000,"834d4bfffffffff",8,1,NA
"seaTurtles",2000,"836730fffffffff",489,1,1
"seaTurtles",2000,"836733fffffffff",10,1,NA
"seaTurtles",2000,"83454afffffffff",12,1,NA
"seaTurtles",2000,"834cc8fffffffff",1,1,NA
"seaTurtles",2000,"832acbfffffffff",1,1,NA
"seaTurtles",2000,"834571fffffffff",1,1,NA
"seaTurtles",2010,"834ceafffffffff",12,4,NA
"seaTurtles",2010,"83441efffffffff",52,2,2
"seaTurtles",2010,"834422fffffffff",1,1,NA
"seaTurtles",2010,"834462fffffffff",50,3,3
"seaTurtles",2010,"834465fffffffff",1,1,NA
"seaTurtles",2010,"83451bfffffffff",3,1,NA
"seaTurtles",2010,"8345a0fffffffff",1,1,NA
"seaTurtles",2010,"834996fffffffff",2,1,NA
"seaTurtles",2010,"836774fffffffff",1,1,NA
"seaTurtles",2010,"8348b3fffffffff",8,2,NA
"seaTurtles",2010,"834594fffffffff",1,1,NA
"seaTurtles",2010,"83448cfffffffff",6,1,NA
"seaTurtles",2010,"834993fffffffff",1,1,NA
"seaTurtles",2010,"834cd2fffffffff",4,2,NA
"seaTurtles",2010,"836612fffffffff",1,1,NA
"seaTurtles",2010,"8367b2fffffffff",3,1,NA
"seaTurtles",2010,"836d68fffffffff",6,3,NA
"seaTurtles",2010,"834460fffffffff",5,3,NA
"seaTurtles",2010,"8344f3fffffffff",282,3,1.80333590568699
"seaTurtles",2010,"836620fffffffff",4668,4,1.90225437657415
"seaTurtles",2010,"834404fffffffff",1,1,NA
"seaTurtles",2010,"834890fffffffff",18,3,NA
"seaTurtles",2010,"8344a6fffffffff",3,1,NA
"seaTurtles",2010,"834505fffffffff",18,4,NA
"seaTurtles",2010,"8367b0fffffffff",5,3,NA
"seaTurtles",2010,"8344f4fffffffff",2,1,NA
"seaTurtles",2010,"834c81fffffffff",3,2,NA
"seaTurtles",2010,"836784fffffffff",3,2,NA
"seaTurtles",2010,"836c25fffffffff",1,1,NA
"seaTurtles",2010,"83679afffffffff",1,1,NA
"seaTurtles",2010,"8344e0fffffffff",6,1,NA
"seaTurtles",2010,"836d41fffffffff",2,1,NA
"seaTurtles",2010,"836d55fffffffff",1,1,NA
"seaTurtles",2010,"835f4bfffffffff",1,1,NA
"seaTurtles",2010,"836d0cfffffffff",1,1,NA
"seaTurtles",2010,"832a4bfffffffff",1,1,NA
"seaTurtles",2010,"834403fffffffff",2,1,NA
"seaTurtles",2010,"83458bfffffffff",2,1,NA
"seaTurtles",2010,"834498fffffffff",1,1,NA
"seaTurtles",2010,"8344a2fffffffff",4,1,NA
"seaTurtles",2010,"834535fffffffff",2,2,NA
"seaTurtles",2010,"834cddfffffffff",12,1,NA
"seaTurtles",2010,"836728fffffffff",3,1,NA
"seaTurtles",2010,"836731fffffffff",3,1,NA
"seaTurtles",2010,"836791fffffffff",1,1,NA
"seaTurtles",2010,"8348b2fffffffff",3,1,NA
"seaTurtles",2010,"836c26fffffffff",1,1,NA
"seaTurtles",2010,"834433fffffffff",2,1,NA
"seaTurtles",2010,"834cd9fffffffff",18,1,NA
"seaTurtles",2010,"836615fffffffff",1,1,NA
"seaTurtles",2010,"836632fffffffff",1,1,NA
"seaTurtles",2010,"834406fffffffff",1,1,NA
"seaTurtles",2010,"834896fffffffff",2,1,NA
"seaTurtles",2010,"834d03fffffffff",1,1,NA
"seaTurtles",2010,"834430fffffffff",1,1,NA
"seaTurtles",2010,"834c9cfffffffff",1,1,NA
"seaTurtles",2010,"8366a2fffffffff",1,1,NA
"seaTurtles",2010,"836729fffffffff",1,1,NA
"seaTurtles",2010,"83672efffffffff",1,1,NA
"seaTurtles",2010,"836781fffffffff",1,1,NA
"seaTurtles",2010,"8367aafffffffff",1,1,NA
"seaTurtles",2010,"836c2efffffffff",1,1,NA
"seaTurtles",2010,"832ac9fffffffff",2,1,NA
"seaTurtles",2010,"83448efffffffff",2,1,NA
"seaTurtles",2010,"83452afffffffff",1,1,NA
"seaTurtles",2010,"836780fffffffff",3,1,NA
"seaTurtles",2010,"834410fffffffff",47,2,NA
"seaTurtles",2010,"834582fffffffff",1,1,NA
"seaTurtles",2010,"8344f2fffffffff",2712,4,2.59706666415411
"seaTurtles",2010,"83441dfffffffff",6,2,NA
"seaTurtles",2010,"834da9fffffffff",1,1,NA
"seaTurtles",2010,"83449dfffffffff",2,1,NA
"seaTurtles",2010,"8344a0fffffffff",4,1,NA
"seaTurtles",2010,"8344aafffffffff",21,4,NA
"seaTurtles",2010,"83459dfffffffff",1,1,NA
"seaTurtles",2010,"8345b0fffffffff",3,2,NA
"seaTurtles",2010,"834c99fffffffff",1,1,NA
"seaTurtles",2010,"8366b0fffffffff",53,3,3
"seaTurtles",2010,"834454fffffffff",108,3,2.46296296278339
"seaTurtles",2010,"83676efffffffff",3,2,NA
"seaTurtles",2010,"834dabfffffffff",1,1,NA
"seaTurtles",2010,"8345a5fffffffff",1,1,NA
"seaTurtles",2010,"836725fffffffff",2,2,NA
"seaTurtles",2010,"836726fffffffff",3,2,NA
"seaTurtles",2010,"836d5cfffffffff",1,1,NA
"seaTurtles",2010,"834cdbfffffffff",5,2,NA
"seaTurtles",2010,"834473fffffffff",23,3,NA
"seaTurtles",2010,"834523fffffffff",5,3,NA
"seaTurtles",2010,"83679cfffffffff",9,3,NA
"seaTurtles",2010,"835e4efffffffff",4,3,NA
"seaTurtles",2010,"834419fffffffff",24,3,NA
"seaTurtles",2010,"8345abfffffffff",2,2,NA
"seaTurtles",2010,"8345b1fffffffff",2,2,NA
"seaTurtles",2010,"834431fffffffff",1,1,NA
"seaTurtles",2010,"834555fffffffff",3,1,NA
"seaTurtles",2010,"83450afffffffff",51,5,4.96078431372549
"seaTurtles",2010,"83450bfffffffff",9,2,NA
"seaTurtles",2010,"836703fffffffff",3,1,NA
"seaTurtles",2010,"8367a9fffffffff",1,1,NA
"seaTurtles",2010,"836d75fffffffff",2,2,NA
"seaTurtles",2010,"8344e6fffffffff",24,2,NA
"seaTurtles",2010,"836d44fffffffff",2,1,NA
"seaTurtles",2010,"834c9afffffffff",1,1,NA
"seaTurtles",2010,"834598fffffffff",2,1,NA
"seaTurtles",2010,"83442afffffffff",3,2,NA
"seaTurtles",2010,"836755fffffffff",26,1,NA
"seaTurtles",2010,"836d6cfffffffff",2,2,NA
"seaTurtles",2010,"834894fffffffff",9,2,NA
"seaTurtles",2010,"836c2cfffffffff",1,1,NA
"seaTurtles",2010,"834530fffffffff",2,1,NA
"seaTurtles",2010,"8344b3fffffffff",3,1,NA
"seaTurtles",2010,"834546fffffffff",1,1,NA
"seaTurtles",2010,"834511fffffffff",1,1,NA
"seaTurtles",2010,"834520fffffffff",1,1,NA
"seaTurtles",2010,"8367adfffffffff",1,1,NA
"seaTurtles",2010,"836d1dfffffffff",1,1,NA
"seaTurtles",2010,"836d4efffffffff",1,1,NA
"seaTurtles",2010,"835e61fffffffff",1,1,NA
"seaTurtles",2010,"834405fffffffff",1,1,NA
"seaTurtles",2010,"834506fffffffff",2,1,NA
"seaTurtles",2010,"835e4cfffffffff",2,2,NA
"seaTurtles",2010,"834400fffffffff",2,1,NA
"seaTurtles",2010,"834cd3fffffffff",3,1,NA
"seaTurtles",2010,"834cd5fffffffff",3,1,NA
"seaTurtles",2010,"836d34fffffffff",1,1,NA
"seaTurtles",2010,"836d5dfffffffff",1,1,NA
"seaTurtles",2010,"834550fffffffff",4,2,NA
"seaTurtles",2010,"836d60fffffffff",3,1,NA
"seaTurtles",2010,"836d63fffffffff",7,2,NA
"seaTurtles",2010,"83440cfffffffff",1,1,NA
"seaTurtles",2010,"834ca9fffffffff",1,1,NA
"seaTurtles",2010,"835e6bfffffffff",1,1,NA
"seaTurtles",2010,"834514fffffffff",3,1,NA
"seaTurtles",2010,"836788fffffffff",1,1,NA
"seaTurtles",2010,"836795fffffffff",4,2,NA
"seaTurtles",2010,"8345a1fffffffff",3,2,NA
"seaTurtles",2010,"834d49fffffffff",2,2,NA
"seaTurtles",2010,"836761fffffffff",1,1,NA
"seaTurtles",2010,"834420fffffffff",6,2,NA
"seaTurtles",2010,"83448bfffffffff",2,1,NA
"seaTurtles",2010,"836626fffffffff",1,1,NA
"seaTurtles",2010,"836769fffffffff",1,1,NA
"seaTurtles",2010,"834cd0fffffffff",2,2,NA
"seaTurtles",2010,"836776fffffffff",2,1,NA
"seaTurtles",2010,"8367a1fffffffff",1,1,NA
"seaTurtles",2010,"834413fffffffff",44,3,NA
"seaTurtles",2010,"834463fffffffff",64,3,2.99995993970282
"seaTurtles",2010,"836d50fffffffff",1,1,NA
"seaTurtles",2010,"83440afffffffff",22,3,NA
"seaTurtles",2010,"834412fffffffff",20,3,NA
"seaTurtles",2010,"836723fffffffff",3,2,NA
"seaTurtles",2010,"836d0dfffffffff",2,2,NA
"seaTurtles",2010,"836d25fffffffff",15,5,NA
"seaTurtles",2010,"83441bfffffffff",58,3,2.99999997339312
"seaTurtles",2010,"835e42fffffffff",4,2,NA
"seaTurtles",2010,"8366a0fffffffff",1,1,NA
"seaTurtles",2010,"834423fffffffff",1,1,NA
"seaTurtles",2010,"8366a4fffffffff",1,1,NA
"seaTurtles",2010,"836770fffffffff",1,1,NA
"seaTurtles",2010,"836d36fffffffff",1,1,NA
"seaTurtles",2010,"834cdefffffffff",2,2,NA
"seaTurtles",2010,"8344d4fffffffff",1,1,NA
"seaTurtles",2010,"83441afffffffff",27,3,NA
"seaTurtles",2010,"834d90fffffffff",2,1,NA
"seaTurtles",2010,"834cc0fffffffff",1,1,NA
"seaTurtles",2010,"834d59fffffffff",1,1,NA
"seaTurtles",2010,"835e48fffffffff",2,2,NA
"seaTurtles",2010,"834d85fffffffff",1,1,NA
"seaTurtles",2010,"834d6bfffffffff",1,1,NA
"seaTurtles",2010,"836750fffffffff",4,1,NA
"seaTurtles",2010,"834551fffffffff",1,1,NA
"seaTurtles",2010,"836716fffffffff",5,2,NA
"seaTurtles",2010,"8345b6fffffffff",3,2,NA
"seaTurtles",2010,"834cf6fffffffff",2,1,NA
"seaTurtles",2010,"83679dfffffffff",1,1,NA
"seaTurtles",2010,"8367acfffffffff",3,1,NA
"seaTurtles",2010,"834581fffffffff",1,1,NA
"seaTurtles",2010,"8345adfffffffff",1,1,NA
"seaTurtles",2010,"834d93fffffffff",2,1,NA
"seaTurtles",2010,"8367a8fffffffff",1,1,NA
"seaTurtles",2010,"836d0bfffffffff",1,1,NA
"seaTurtles",2010,"834491fffffffff",1,1,NA
"seaTurtles",2010,"834c95fffffffff",1,1,NA
"seaTurtles",2010,"834ccefffffffff",1,1,NA
"seaTurtles",2010,"8367aefffffffff",6,1,NA
"seaTurtles",2010,"836d69fffffffff",1,1,NA
"seaTurtles",2010,"836d42fffffffff",2,1,NA
"seaTurtles",2010,"834409fffffffff",16,2,NA
"seaTurtles",2010,"83459cfffffffff",1,1,NA
"seaTurtles",2010,"834cb3fffffffff",3,1,NA
"seaTurtles",2010,"834461fffffffff",28,3,NA
"seaTurtles",2010,"836d1bfffffffff",1,1,NA
"seaTurtles",2010,"8345aafffffffff",2,2,NA
"seaTurtles",2010,"834895fffffffff",5,2,NA
"seaTurtles",2010,"83671dfffffffff",1,1,NA
"seaTurtles",2010,"834cc1fffffffff",10,1,NA
"seaTurtles",2010,"83678afffffffff",1,1,NA
"seaTurtles",2010,"83450efffffffff",410,4,3.12192409773526
"seaTurtles",2010,"836765fffffffff",1,1,NA
"seaTurtles",2010,"836740fffffffff",6,2,NA
"seaTurtles",2010,"834cc3fffffffff",10,1,NA
"seaTurtles",2010,"834cd1fffffffff",3,2,NA
"seaTurtles",2010,"836631fffffffff",4,1,NA
"seaTurtles",2010,"836701fffffffff",1,1,NA
"seaTurtles",2010,"836d45fffffffff",1,1,NA
"seaTurtles",2010,"834596fffffffff",1,1,NA
"seaTurtles",2010,"834415fffffffff",11,4,NA
"seaTurtles",2010,"834501fffffffff",60,5,4.66662052559805
"seaTurtles",2010,"834411fffffffff",41,2,NA
"seaTurtles",2010,"834d1efffffffff",1,1,NA
"seaTurtles",2010,"834d30fffffffff",1,1,NA
"seaTurtles",2010,"834c90fffffffff",1,1,NA
"seaTurtles",2010,"834425fffffffff",8,2,NA
"seaTurtles",2010,"836714fffffffff",2,1,NA
"seaTurtles",2010,"83672cfffffffff",2,1,NA
"seaTurtles",2010,"836d62fffffffff",8,3,NA
"seaTurtles",2010,"834572fffffffff",3,3,NA
"seaTurtles",2010,"836773fffffffff",9,2,NA
"seaTurtles",2010,"836d06fffffffff",1,1,NA
"seaTurtles",2010,"834daefffffffff",1,1,NA
"seaTurtles",2010,"83449cfffffffff",1,1,NA
"seaTurtles",2010,"8345b5fffffffff",1,1,NA
"seaTurtles",2010,"834cf5fffffffff",1,1,NA
"seaTurtles",2010,"834d4bfffffffff",18,2,NA
"seaTurtles",2010,"83452dfffffffff",1,1,NA
"seaTurtles",2010,"836754fffffffff",6,1,NA
"seaTurtles",2010,"8367b3fffffffff",6,2,NA
"seaTurtles",2010,"836d6bfffffffff",5,3,NA
"seaTurtles",2010,"834519fffffffff",7,3,NA
"seaTurtles",2010,"835e75fffffffff",1,1,NA
"seaTurtles",2010,"8344a3fffffffff",1,1,NA
"seaTurtles",2010,"836d2afffffffff",1,1,NA
"seaTurtles",2010,"834481fffffffff",1,1,NA
"seaTurtles",2010,"836d19fffffffff",1,1,NA
"seaTurtles",2010,"836dadfffffffff",1,1,NA
"seaTurtles",2010,"832acbfffffffff",1,1,NA
"seaTurtles",2010,"834d80fffffffff",1,1,NA
"seaTurtles",2010,"834db0fffffffff",1,1,NA
"seaTurtles",2010,"834426fffffffff",2,1,NA
"seaTurtles",2010,"834516fffffffff",1,1,NA
"seaTurtles",2010,"8367a6fffffffff",87,1,1
"seaTurtles",2010,"8348b0fffffffff",2,1,NA
"seaTurtles",2010,"8345a6fffffffff",1,1,NA
"seaTurtles",2010,"835e6efffffffff",1,1,NA
"seaTurtles",2010,"834571fffffffff",1,1,NA
"seaTurtles",2010,"834483fffffffff",2,1,NA
"seaTurtles",2010,"834ceefffffffff",2,1,NA
"seaTurtles",2010,"835e68fffffffff",1,1,NA
"seaTurtles",2010,"836702fffffffff",2,1,NA
"seaTurtles",2010,"834494fffffffff",1,1,NA
"seaTurtles",2010,"834553fffffffff",1,1,NA
"seaTurtles",2010,"834522fffffffff",2,1,NA
"seaTurtles",2010,"834455fffffffff",13,3,NA
"seaTurtles",2010,"8344a1fffffffff",31,4,NA
"seaTurtles",2010,"8344e5fffffffff",481,4,3.41467103485573
"seaTurtles",2010,"834ce2fffffffff",1,1,NA
"seaTurtles",2010,"8367a3fffffffff",3,1,NA
"seaTurtles",2010,"8348b6fffffffff",1,1,NA
"seaTurtles",2010,"836d53fffffffff",1,1,NA
"seaTurtles",2010,"8367a0fffffffff",10,2,NA
"seaTurtles",2010,"834c92fffffffff",1,1,NA
"seaTurtles",2010,"836d40fffffffff",2,1,NA
"seaTurtles",2010,"83676dfffffffff",1,1,NA
"seaTurtles",2010,"8344e4fffffffff",100,4,3.91312601849472
"seaTurtles",2010,"834574fffffffff",295,5,3.83137428086316
"seaTurtles",2010,"8345a9fffffffff",2,1,NA
"seaTurtles",2010,"834472fffffffff",9,2,NA
"seaTurtles",2010,"834552fffffffff",1,1,NA
"seaTurtles",2010,"83459afffffffff",2,2,NA
"seaTurtles",2010,"834c85fffffffff",1,1,NA
"seaTurtles",2010,"836700fffffffff",2,1,NA
"seaTurtles",2010,"836762fffffffff",13,2,NA
"seaTurtles",2010,"836766fffffffff",13,1,NA
"seaTurtles",2010,"836d51fffffffff",1,1,NA
"seaTurtles",2010,"835e45fffffffff",2,2,NA
"seaTurtles",2010,"836d24fffffffff",2,2,NA
"seaTurtles",2010,"835e5dfffffffff",6,3,NA
"seaTurtles",2010,"834416fffffffff",44,3,NA
"seaTurtles",2010,"83442bfffffffff",1,1,NA
"seaTurtles",2010,"834471fffffffff",62,2,1.99999985359788
"seaTurtles",2010,"836772fffffffff",2,1,NA
"seaTurtles",2010,"8367a4fffffffff",3,1,NA
"seaTurtles",2010,"834892fffffffff",15,2,NA
"seaTurtles",2010,"834d05fffffffff",1,1,NA
"seaTurtles",2010,"834d92fffffffff",1,1,NA
"seaTurtles",2010,"834da6fffffffff",1,1,NA
"seaTurtles",2010,"835e71fffffffff",1,1,NA
"seaTurtles",2010,"83455cfffffffff",1,1,NA
"seaTurtles",2010,"836d26fffffffff",1,1,NA
"seaTurtles",2010,"834cdcfffffffff",1,1,NA
"seaTurtles",2010,"83670dfffffffff",1,1,NA
"seaTurtles",2010,"83458dfffffffff",1,1,NA
"seaTurtles",2010,"834d1cfffffffff",1,1,NA
"seaTurtles",2010,"83449bfffffffff",1,1,NA
"seaTurtles",2010,"836709fffffffff",6,1,NA
"seaTurtles",2010,"834c1efffffffff",1,1,NA
"seaTurtles",2010,"834d32fffffffff",3,1,NA
"seaTurtles",2010,"834484fffffffff",2,1,NA
"seaTurtles",2010,"834499fffffffff",1,1,NA
"seaTurtles",2010,"836743fffffffff",1,1,NA
"seaTurtles",2010,"83456efffffffff",1,1,NA
"seaTurtles",2010,"834cedfffffffff",133,1,1
"seaTurtles",2010,"834515fffffffff",4,1,NA
"seaTurtles",2010,"835e69fffffffff",1,1,NA
"seaTurtles",2010,"834456fffffffff",94,4,3.78357322700833
"seaTurtles",2010,"8344a8fffffffff",130,4,3.99752121589259
"seaTurtles",2010,"8344acfffffffff",5,2,NA
"seaTurtles",2010,"8345aefffffffff",12,3,NA
"seaTurtles",2010,"83446cfffffffff",6,2,NA
"seaTurtles",2010,"83676afffffffff",5,2,NA
"seaTurtles",2010,"8345a2fffffffff",4,3,NA
"seaTurtles",2010,"834990fffffffff",1,1,NA
"seaTurtles",2010,"836622fffffffff",71,4,3.91538639541811
"seaTurtles",2010,"8344aefffffffff",64,4,3.77967455490922
"seaTurtles",2010,"836625fffffffff",27,3,NA
"seaTurtles",2010,"836d74fffffffff",65,3,2.7692307691178
"seaTurtles",2010,"83679bfffffffff",3,2,NA
"seaTurtles",2010,"834421fffffffff",3,2,NA
"seaTurtles",2010,"834480fffffffff",1,1,NA
"seaTurtles",2010,"834ce3fffffffff",2,1,NA
"seaTurtles",2010,"834ce8fffffffff",22,2,NA
"seaTurtles",2010,"834565fffffffff",1,1,NA
"seaTurtles",2010,"836633fffffffff",1,1,NA
"seaTurtles",2010,"83670efffffffff",7,1,NA
"seaTurtles",2010,"8366a6fffffffff",8,2,NA
"seaTurtles",2010,"836746fffffffff",35,3,NA
"seaTurtles",2010,"8344e2fffffffff",2,1,NA
"seaTurtles",2010,"834418fffffffff",67,4,3.49253731343287
"seaTurtles",2010,"834cc5fffffffff",10,2,NA
"seaTurtles",2010,"83676cfffffffff",1,1,NA
"seaTurtles",2010,"83440efffffffff",1,1,NA
"seaTurtles",2010,"8345a8fffffffff",1,1,NA
"seaTurtles",2010,"834db2fffffffff",1,1,NA
"seaTurtles",2010,"834435fffffffff",2,1,NA
"seaTurtles",2010,"8344a5fffffffff",51,3,3
"seaTurtles",2010,"8345b3fffffffff",1,1,NA
"seaTurtles",2010,"8366b6fffffffff",3,3,NA
"seaTurtles",2010,"836710fffffffff",4,1,NA
"seaTurtles",2010,"836734fffffffff",1,1,NA
"seaTurtles",2010,"836771fffffffff",1,1,NA
"seaTurtles",2010,"836783fffffffff",1,1,NA
"seaTurtles",2010,"83678efffffffff",1,1,NA
"seaTurtles",2010,"8366a1fffffffff",1,1,NA
"seaTurtles",2010,"834cd6fffffffff",1,1,NA
"seaTurtles",2010,"8344a4fffffffff",2,1,NA
"seaTurtles",2010,"834509fffffffff",4,2,NA
"seaTurtles",2010,"8367b6fffffffff",4,2,NA
"seaTurtles",2010,"836635fffffffff",1,1,NA
"seaTurtles",2010,"83670bfffffffff",3,2,NA
"seaTurtles",2010,"836712fffffffff",4,2,NA
"seaTurtles",2010,"83670afffffffff",1,1,NA
