"cell","value_from","value_to","delta","pct","n_from","n_to"
"82bedffffffffff",18.4794937255048,12.1505080051199,-6.3289857203849,-34.2486964978367,122,284
"82bee7fffffffff",11.5219682591324,11.4953038026527,-0.0266644564796685,-0.231422755904002,265,3343
"82beeffffffffff",13.3352189976055,13.0719289232629,-0.263290074342661,-1.97439632892371,259,998
"82bef7fffffffff",20.9133455471412,15.4331916090034,-5.48015393813781,-26.2040997973513,1043,16243
"82bf07fffffffff",13.7242132548782,6.53585392492951,-7.18835932994872,-52.3772051370131,252,78
"82bf0ffffffffff",13.9512322003161,5.56223741920979,-8.38899478110632,-60.130851960992,344,64
"82bf1ffffffffff",14.1834969332614,4.85185185185185,-9.33164508140959,-65.7922734098537,420,54
"82bf27fffffffff",13.5267754487815,4.64891958312697,-8.87785586565457,-65.6317235343347,77,281
"82bf2ffffffffff",19.2325828702349,5.57568484525223,-13.6568980249827,-71.0091729079126,192,151
"82bf47fffffffff",16.079626888963,6.94891139788833,-9.13071549107466,-56.7843741283696,323,900
"82bf4ffffffffff",23.0933864515574,22.5158757289988,-0.577510722558596,-2.5007623882709,4986,82668
"82bf57fffffffff",17.4924895373199,5.01822507661489,-12.474264460705,-71.3121161747241,307,154
"82bf5ffffffffff",22.8334885116779,9.86762881151338,-12.9658597001645,-56.7844010937413,4193,4326
"82bf67fffffffff",18.3103212960415,4.34031857765948,-13.9700027183821,-76.2957814476046,270,446
"82bf6ffffffffff",19.9095848551177,14.6425766660226,-5.26700818909518,-26.4546359325082,2452,21925
"82bf77fffffffff",20.4970225010189,4.05201862344637,-16.4450038775725,-80.2311841964122,146,161
"82bf8ffffffffff",10.4772649686482,17.6020003005105,7.12473533186223,68.0018626347814,1035,4008
"82bfaffffffffff",13.8489983598284,6.6712910230415,-7.17770733678694,-51.8283499665015,165,59
"82c4c7fffffffff",15.2461832058437,2.68492966551651,-12.5612535403272,-82.3894962479041,69,73
"82c967fffffffff",13.8451109050448,4.80803124536191,-9.03707965968286,-65.2727141130376,76,441
"82c96ffffffffff",16.1818625024396,5.15088283729539,-11.0309796651442,-68.1687887502514,311,386
"82c987fffffffff",19.9737036306845,19.4419227649902,-0.531780865694294,-2.66240490760737,257,6988
"82c997fffffffff",19.5391012736418,13.9359552767674,-5.60314599687432,-28.6765799429729,76,11524
"82c99ffffffffff",22.1843733584959,16.6946960146932,-5.48967734380276,-24.7456948866234,117,4502
"82ca87fffffffff",15.4147970713251,3.82997255884328,-11.5848245124819,-75.1539216434587,90,1094
"82ca97fffffffff",16.4147454921205,5.87052050123366,-10.5442249908868,-64.2362989785515,104,601
"82ca9ffffffffff",11.9125434943588,3.63697703386259,-8.27556646049617,-69.4693493829853,93,1198
"82cd07fffffffff",13,7.37429496865636,-5.62570503134364,-43.2746540872588,50,406
"82cd27fffffffff",10.7193952099613,3.54800791212925,-7.17138729783201,-66.9010439242675,55,216
"82cd2ffffffffff",13.496099329351,2.99740946842269,-10.4986898609284,-77.790549733848,117,328
"82cd47fffffffff",15.843137254902,4.73396596458811,-11.1091712903139,-70.1197692829216,52,1203
"82cd67fffffffff",6.93266520419402,2.75033353020227,-4.18233167399175,-60.3279049370737,68,493
"82cd6ffffffffff",13.2089128815974,7.76694623705611,-5.44196664454133,-41.1992015794354,104,1284
"82cd77fffffffff",11.9784681737591,4.64927540582192,-7.32919276793713,-61.1863943003415,109,563
"82d6affffffffff",5.15309574626216,6.97397245523245,1.8208767089703,35.3355885205721,6855,14446
"82d707fffffffff",11.7265098119704,5.78482254458086,-5.94168726738956,-50.6688465934194,55,446
"82d76ffffffffff",9.88457269700333,4.49916435673699,-5.38540834026633,-54.4829655802826,53,430
"82d7a7fffffffff",14,6.48643135018794,-7.51356864981206,-53.6683474986576,50,335
"82d807fffffffff",13.9702551436887,4.67575278813226,-9.29450235555644,-66.5306557393505,285,451
"82d80ffffffffff",7.88386123680241,4.6527078967601,-3.23115334004231,-40.9844014625608,52,316
"82d817fffffffff",14.2838391844506,6.05543641494844,-8.22840276950218,-57.6063806323136,518,457
"82d81ffffffffff",14.443419672897,4.32046718081261,-10.1229524920844,-70.0869511607424,200,345
"82d827fffffffff",13.6205177645214,5.5314863483163,-8.08903141620513,-59.3885750604529,132,257
"82d82ffffffffff",14.1610606694375,5.10587679112041,-9.05518387831705,-63.9442488786171,165,306
"82d837fffffffff",13.884401227692,4.79241727101823,-9.09198395667375,-65.4834429484801,89,465
"82d847fffffffff",16.1955750728514,4.89831484541681,-11.2972602274346,-69.7552274409333,81,332
"82d84ffffffffff",13.025954990978,3.79351967191835,-9.23243531905966,-70.8772241686249,176,433
"82d857fffffffff",13.7538062843373,3.91440672889369,-9.83939955544361,-71.5394658906067,293,328
"82d867fffffffff",14.1223190924196,5.46923935947606,-8.65307973294356,-61.2723708925982,108,313
"82d86ffffffffff",12.951049747679,5.95744603890796,-6.99360370877104,-54.0002844945012,75,315
"82d877fffffffff",15.5369786391057,4.9585499026067,-10.578428736499,-68.0854944980983,209,250
"82d887fffffffff",10.9535998099409,4.0873347394513,-6.8662650704896,-62.6850093999066,142,2882
"82d897fffffffff",20.5573982228792,7.0441142965858,-13.5132839262934,-65.7344075343828,3589,21320
"82d8a7fffffffff",15.926372304656,5.39324825898204,-10.5331240456739,-66.1363670532469,894,3670
"82d8affffffffff",13.7541027683226,4.06876409574204,-9.6853386725806,-70.4178152201036,189,718
"82d8b7fffffffff",18.7173269649554,9.91390794256448,-8.80341902239091,-47.0335269500481,2786,4186
"82d8f7fffffffff",6.89560823523088,4.0729150358031,-2.82269319942778,-40.9346514931945,55,440
"82d947fffffffff",13.8330855912844,5.53829126266296,-8.29479432862142,-59.9634425297535,133,306
