"cell","spue","effort","target","sdm","bin"
"85464ec7fffffff",0.00128390306531857,6231,8,100,1
"854805bbfffffff",1,45,45,100,5
"85482307fffffff",0.844660194174757,103,87,100,4
"854830cffffffff",0.981132075471698,53,52,100,5
"854b9e4bfffffff",1,399,399,100,5
"85be76cbfffffff",0.74468085106383,47,35,100,4
"85be88b3fffffff",0.956175298804781,251,240,100,4
"85be8d47fffffff",0.996551724137931,290,289,100,5
"85be8d53fffffff",0.776119402985075,67,52,100,4
"85be8dd3fffffff",0.601769911504425,113,68,100,4
"85c98697fffffff",0.693333333333333,75,52,100,4
"85c99ebbfffffff",0.86,50,43,100,4
"85c9b13bfffffff",0.00571428571428571,175,1,100,1
"85e454affffffff",0.0769230769230769,39,3,100,2
"85e4ec2ffffffff",0.15625,32,5,100,3
"85010db7fffffff",0.395348837209302,43,17,100,3
"850ce963fffffff",0.878787878787879,33,29,100,4
"850d8a7bfffffff",0.99,300,297,100,5
"850e490ffffffff",0.0882352941176471,34,3,100,2
"85139a83fffffff",0.831932773109244,238,198,100,4
"85139e0ffffffff",0.898773006134969,326,293,100,4
"8518283bfffffff",0.151898734177215,79,12,100,3
"8518286bfffffff",0.00934579439252336,107,1,100,1
"85182a2ffffffff",0.06,150,9,100,2
"85187437fffffff",0.0265957446808511,188,5,100,1
"85190e2ffffffff",0.00602409638554217,166,1,100,1
"8519252bfffffff",0,32,0,100,0
"851948cffffffff",0.0487804878048781,41,2,100,2
"85194b87fffffff",0,173,0,100,0
"85195aa7fffffff",0.025,40,1,100,1
"851a947bfffffff",0.15625,32,5,100,3
"851aa407fffffff",0.138888888888889,36,5,100,3
"851d2087fffffff",1,32,32,100,5
"851d2467fffffff",0.67719298245614,855,579,100,4
"851d2483fffffff",0.887323943661972,71,63,100,4
"8522d00bfffffff",0.542857142857143,35,19,100,3
"8528d113fffffff",0.782608695652174,115,90,100,4
"852a001bfffffff",0.115942028985507,69,8,100,2
"852a0243fffffff",0.210526315789474,38,8,100,3
"852a02d3fffffff",0.189189189189189,37,7,100,3
"852a2367fffffff",0.265060240963855,83,22,100,3
"852a2487fffffff",0.171428571428571,35,6,100,3
"852a2543fffffff",0.101694915254237,59,6,100,2
"852a25d3fffffff",0.13953488372093,43,6,100,3
"852af01bfffffff",0.132075471698113,53,7,100,2
"852af637fffffff",0.0245614035087719,285,7,100,1
"852af6a7fffffff",0.156976744186047,172,27,100,3
"85484b2ffffffff",0.135593220338983,59,8,100,3
"85485547fffffff",0.670588235294118,85,57,100,4
"854cf6a3fffffff",1,48,48,100,5
"85661a7bfffffff",1,49,49,100,5
"858f0803fffffff",1,46,46,100,5
"858f0813fffffff",1,1307,1307,100,5
"859baddbfffffff",0.996996996996997,333,332,100,5
"85ad3217fffffff",0.966101694915254,59,57,100,5
"85bb52a7fffffff",0.00275482093663912,363,1,100,1
"85e31e83fffffff",1,31,31,100,5
"85e4050ffffffff",0.09375,32,3,100,2
"85e408bbfffffff",0.0967741935483871,31,3,100,2
"85e40d37fffffff",0.0540540540540541,37,2,100,2
"8506d3c7fffffff",0.284403669724771,109,31,100,3
"850704affffffff",0.775,40,31,100,4
"85075ec3fffffff",0.997566909975669,411,410,100,5
"850c424ffffffff",0.957446808510638,47,45,100,4
"850c4617fffffff",0.852941176470588,34,29,100,4
"850c515bfffffff",1,31,31,100,5
"850c5a0bfffffff",1,46,46,100,5
"850c5ad3fffffff",0.961538461538462,182,175,100,4
"850c5e5bfffffff",1,56,56,100,5
"8518607bfffffff",0,69,0,100,0
"85190963fffffff",0.0166666666666667,120,2,100,1
"85190c1bfffffff",0.00512820512820513,195,1,100,1
"8519480ffffffff",0.0075187969924812,133,1,100,1
"8519556bfffffff",0.00636942675159236,157,1,100,1
"851b8ec3fffffff",0.0204081632653061,49,1,100,1
"85283483fffffff",0.643835616438356,146,94,100,4
"8528348bfffffff",0.741658722592946,2098,1556,100,4
"852834bbfffffff",0.424242424242424,66,28,100,3
"85283547fffffff",0.532967032967033,910,485,100,3
"8529a437fffffff",0.121212121212121,33,4,100,2
"852a310bfffffff",0.0882352941176471,136,12,100,2
"852a318ffffffff",0.452153110047847,418,189,100,3
"852a31affffffff",0.429240862230553,1067,458,100,3
"852b0433fffffff",0,73,0,100,0
"852b0457fffffff",0.101694915254237,59,6,100,2
"852b095bfffffff",0.032258064516129,31,1,100,1
"852b0a0ffffffff",0.0857142857142857,35,3,100,2
"852b0aa7fffffff",0.0810810810810811,37,3,100,2
"852b0b87fffffff",0.0434782608695652,46,2,100,2
"8544f2cbfffffff",0.0128205128205128,78,1,100,1
"855d100bfffffff",0.944099378881988,805,760,100,4
"855d12a3fffffff",0.0128205128205128,78,1,100,1
"855d145bfffffff",0.416666666666667,48,20,100,3
"855d1683fffffff",0.989512646514497,1621,1604,100,5
"85823307fffffff",0.991803278688525,122,121,100,5
"858f2e63fffffff",0.978723404255319,47,46,100,5
"858f2e6bfffffff",1,48,48,100,5
"859d0b4ffffffff",0.327272727272727,55,18,100,3
"85a61383fffffff",1,141,141,100,5
"85a615affffffff",0.975903614457831,83,81,100,5
"85a6220bfffffff",1,64,64,100,5
"85a62223fffffff",0.974516001580403,5062,4933,100,5
"85a6a623fffffff",0.0909090909090909,44,4,100,2
"85b9111bfffffff",0.0540540540540541,111,6,100,2
"85b9118ffffffff",0.0655737704918033,61,4,100,2
"85ba1a07fffffff",1,34,34,100,5
"85be612ffffffff",0.0666666666666667,45,3,100,2
"85bf6b4bfffffff",1,96,96,100,5
"85da8917fffffff",1,40,40,100,5
"85df152ffffffff",0,55,0,100,0
"85df1587fffffff",0.947368421052632,38,36,100,4
"85df226ffffffff",1,43,43,100,5
"85df267bfffffff",0.633663366336634,101,64,100,4
"85df26cffffffff",1,56,56,100,5
"85df30b7fffffff",0.98458904109589,1752,1725,100,5
"85df310bfffffff",0.994152046783626,171,170,100,5
"85df3117fffffff",1,89,89,100,5
"85df313bfffffff",1,30,30,100,5
"85df31c3fffffff",0.917197452229299,157,144,100,4
"85df351bfffffff",0.694817658349328,1042,724,100,4
"85df356bfffffff",0.970059880239521,501,486,100,5
"85df35affffffff",0.4,80,32,100,3
"85df4557fffffff",0.758064516129032,62,47,100,4
"8544b10ffffffff",0,81,0,100,0
"8544b173fffffff",0,31,0,100,0
"85192947fffffff",0,76,0,100,0
"85194ca3fffffff",0,50,0,100,0
"85d910dbfffffff",0,40,0,100,0
"8518742bfffffff",0,101,0,100,0
"85194897fffffff",0,45,0,100,0
"85194c27fffffff",0,16007,0,100,0
"852af50ffffffff",0,56,0,100,0
"8519443bfffffff",0,33,0,100,0
"851946cffffffff",0,333,0,100,0
"853426cffffffff",0,75,0,100,0
"85343687fffffff",0,67,0,100,0
"85447047fffffff",0,162,0,100,0
"854472abfffffff",0,342,0,100,0
"8546490ffffffff",0,76,0,100,0
"85ad752bfffffff",0,30,0,100,0
"8519596bfffffff",0,95,0,100,0
"852912abfffffff",0,54,0,100,0
"85440da7fffffff",0,47,0,100,0
"85c984dbfffffff",0,184,0,100,0
"85c9b0abfffffff",0,45,0,100,0
"8539220bfffffff",0,46,0,100,0
"85bf4917fffffff",0,165,0,100,0
"851fa4d7fffffff",0,73,0,100,0
"854896dbfffffff",0,35,0,100,0
"855d161bfffffff",0,32,0,100,0
"85b91287fffffff",0,31,0,100,0
"85c32e67fffffff",0,570,0,100,0
"8518052bfffffff",0,35,0,100,0
"85184d4ffffffff",0,45,0,100,0
"85464167fffffff",0,6641,0,100,0
"85182e5bfffffff",0,82,0,100,0
"85195093fffffff",0,110,0,100,0
"85195687fffffff",0,39,0,100,0
"85195903fffffff",0,47,0,100,0
"852b23a7fffffff",0,97,0,100,0
"851828a3fffffff",0,151,0,100,0
"85df41b7fffffff",0,42,0,100,0
"853469c7fffffff",0,34,0,100,0
"8518606bfffffff",0,141,0,100,0
"851800b3fffffff",0,34,0,100,0
"8518451bfffffff",0,138,0,100,0
"85184caffffffff",0,447,0,100,0
"851876affffffff",0,34,0,100,0
"85182d63fffffff",0,36,0,100,0
"852ad163fffffff",0,30,0,100,0
"852ad3b3fffffff",0,70,0,100,0
"851829cbfffffff",0,58,0,100,0
"85450e77fffffff",0,90,0,100,0
"856743a3fffffff",0,68,0,100,0
"8594aa9bfffffff",0,73,0,100,0
"85941a7bfffffff",0,39,0,100,0
"859442affffffff",0,34,0,100,0
"859450a7fffffff",0,254,0,100,0
"859450abfffffff",0,214,0,100,0
"85196b6bfffffff",0,121,0,100,0
"851f2063fffffff",0,42,0,100,0
"851f21c3fffffff",0,2271,0,100,0
"851f2597fffffff",0,116,0,100,0
"851f25cffffffff",0,30,0,100,0
"852b03b3fffffff",0,45,0,100,0
"85482baffffffff",0,75,0,100,0
"85487337fffffff",0,198,0,100,0
"85446cc7fffffff",0,38,0,100,0
"85446e8bfffffff",0,195,0,100,0
"8544f06ffffffff",0,66,0,100,0
"85450517fffffff",0,191,0,100,0
"85012b3bfffffff",0.575757575757576,33,19,100,4
"850136cbfffffff",0.994845360824742,194,193,100,5
"85015123fffffff",0.0952380952380952,42,4,100,2
"8501513bfffffff",0.128571428571429,70,9,100,2
"85015e33fffffff",0.235294117647059,34,8,100,3
"850176c3fffffff",0.434782608695652,46,20,100,3
"85094a03fffffff",0.107142857142857,56,6,100,2
"850959bbfffffff",0.0851063829787234,47,4,100,2
"8509a3b3fffffff",0,43,0,100,0
"8509a42ffffffff",0.0149253731343284,67,1,100,1
"8509a477fffffff",0.0454545454545455,154,7,100,2
"850f2c83fffffff",0,157,0,100,0
"85180153fffffff",0.0909090909090909,55,5,100,2
"851801c3fffffff",0.55,60,33,100,3
"8518453bfffffff",0.0036697247706422,545,2,100,1
"85184957fffffff",0,193,0,100,0
"85184c97fffffff",0,48,0,100,0
"85187683fffffff",0,35,0,100,0
"85192803fffffff",0.00568181818181818,352,2,100,1
"85192b8bfffffff",0.0625,96,6,100,2
"85194dcffffffff",0.000221975582685905,9010,2,100,1
"851ab097fffffff",0.0625,80,5,100,2
"8528d8affffffff",0.844444444444444,45,38,100,4
"8528d9cbfffffff",0.924901185770751,253,234,100,4
"8528dc93fffffff",0.877551020408163,49,43,100,4
"8528dcb3fffffff",0.994897959183674,392,390,100,5
"8528dd33fffffff",0.955473098330241,539,515,100,4
"8528de97fffffff",0.920792079207921,101,93,100,4
"8528e64bfffffff",0.739495798319328,119,88,100,4
"8528f19bfffffff",0.0333333333333333,60,2,100,1
"852a112bfffffff",0.117647058823529,51,6,100,2
"852a112ffffffff",0,34,0,100,0
"852a115bfffffff",0.131147540983607,61,8,100,2
"852a15a3fffffff",0.0916230366492147,382,35,100,2
"852a18cbfffffff",0.0232558139534884,43,1,100,1
"852a1a4bfffffff",0.00390625,256,1,100,1
"852a3523fffffff",0.0789473684210526,114,9,100,2
"852a35a7fffffff",0.0571428571428571,105,6,100,2
"852aa9affffffff",0.00833333333333333,120,1,100,1
"852b0d4bfffffff",0.333333333333333,30,10,100,3
"852b1b1bfffffff",0.0359712230215827,139,5,100,2
"852b1b2bfffffff",0.0318725099601594,251,8,100,1
"852b1b5bfffffff",0,50,0,100,0
"852b1b83fffffff",0.0597014925373134,67,4,100,2
"852b1b87fffffff",0.166666666666667,36,6,100,3
"8534348ffffffff",0.0114942528735632,87,1,100,1
"853434b7fffffff",0,40,0,100,0
"8534368bfffffff",0,221,0,100,0
"853466affffffff",0.00573770491803279,3660,21,100,1
"8546483bfffffff",0.828828828828829,111,92,100,4
"85464877fffffff",0.646209386281588,277,179,100,4
"854a2693fffffff",1,231,231,100,5
"855d1693fffffff",0.965986394557823,147,142,100,5
"855e406bfffffff",0.0555555555555556,36,2,100,2
"85696d87fffffff",1,111,111,100,5
"856c5aabfffffff",0.0857142857142857,35,3,100,2
"85a2509bfffffff",0.998435054773083,1278,1276,100,5
"85a3043bfffffff",0.95190380761523,499,475,100,4
"85a59683fffffff",1,434,434,100,5
"85a6106bfffffff",1,35,35,100,5
"85ad362bfffffff",1,412,412,100,5
"85ad3683fffffff",0.975961538461538,624,609,100,5
"85ad368ffffffff",0.793248945147679,237,188,100,4
"85ad36bbfffffff",0.968270214943705,1954,1892,100,5
"85bf4c17fffffff",0.00696864111498258,287,2,100,1
"85bf4c97fffffff",0.871794871794872,39,34,100,4
"85bf4ca7fffffff",0.0338983050847458,59,2,100,1
"85de8253fffffff",0.269565217391304,115,31,100,3
"85de9107fffffff",0,63,0,100,0
"85de912ffffffff",0,32,0,100,0
"85de95d3fffffff",0.09375,32,3,100,2
"85df0443fffffff",0.346938775510204,98,34,100,3
"85df046ffffffff",0.0526315789473684,38,2,100,2
"85df04cbfffffff",0.96969696969697,33,32,100,5
"85df060bfffffff",0.448818897637795,127,57,100,3
"85df0613fffffff",0.765625,64,49,100,4
"85df061bfffffff",0.980392156862745,51,50,100,5
"85e83437fffffff",1,36,36,100,5
"85e884c3fffffff",1,31,31,100,5
"85e89897fffffff",1,37,37,100,5
"85e89b87fffffff",1,53,53,100,5
"85e89dcbfffffff",1,39,39,100,5
"850664d3fffffff",0,47,0,100,0
"8508310bfffffff",0,2002,0,100,0
"85128213fffffff",1,108,108,100,5
"85182c83fffffff",0.0247933884297521,121,3,100,1
"85186623fffffff",0,581,0,100,0
"8519083bfffffff",0.000610873549175321,1637,1,100,1
"8519084bfffffff",0.0227272727272727,44,1,100,1
"8519085bfffffff",0.0571428571428571,35,2,100,2
"8519402ffffffff",0,266,0,100,0
"851940d3fffffff",0,64,0,100,0
"85194113fffffff",0.00377358490566038,265,1,100,1
"85194eb3fffffff",0,134,0,100,0
"85195087fffffff",0.00416666666666667,240,1,100,1
"85195097fffffff",0,85,0,100,0
"851959a3fffffff",0,59,0,100,0
"851b2333fffffff",1,196,196,100,5
"851b8277fffffff",0.85,40,34,100,4
"851b83abfffffff",0.925531914893617,94,87,100,4
"85280637fffffff",0.133333333333333,30,4,100,3
"85280687fffffff",0.301775147928994,169,51,100,3
"852819d7fffffff",0.377358490566038,53,20,100,3
"85283103fffffff",0.128205128205128,39,5,100,2
"8529127bfffffff",0.611111111111111,54,33,100,4
"852912a3fffffff",0.324986680873735,1877,610,100,3
"852912d7fffffff",0.072463768115942,69,5,100,2
"8529130bfffffff",0.326086956521739,46,15,100,3
"8529165bfffffff",0.112244897959184,98,11,100,2
"852a041bfffffff",0.365591397849462,93,34,100,3
"852a043bfffffff",0.293478260869565,92,27,100,3
"852a0473fffffff",0.153465346534653,202,31,100,3
"852a0493fffffff",0.297376093294461,686,204,100,3
"852a04d7fffffff",0.337152209492635,1222,412,100,3
"852a0697fffffff",0.176470588235294,68,12,100,3
"852a06a7fffffff",0.195652173913043,92,18,100,3
"852a06cbfffffff",0.114754098360656,61,7,100,2
"852a1ccffffffff",0.0346320346320346,231,8,100,1
"852a1ea3fffffff",0.03125,32,1,100,1
"852a206bfffffff",0.516129032258065,31,16,100,3
"852a2077fffffff",0.466666666666667,30,14,100,3
"852a218bfffffff",0.0512820512820513,39,2,100,2
"852b1baffffffff",0.09375,64,6,100,2
"852b1bc3fffffff",0.0116279069767442,86,1,100,1
"852b1c27fffffff",0.0506329113924051,158,8,100,2
"852b1d67fffffff",0.122137404580153,131,16,100,2
"852b2363fffffff",0,40,0,100,0
"852e191bfffffff",0,88,0,100,0
"85351a6bfffffff",0.00292397660818713,342,1,100,1
"85351b2ffffffff",0,58,0,100,0
"8535a923fffffff",0.0151898734177215,395,6,100,1
"8535a987fffffff",0,45,0,100,0
"85465d87fffffff",0.596774193548387,62,37,100,4
"8548059bfffffff",0.922480620155039,129,119,100,4
"85480dcbfffffff",0.0260869565217391,115,3,100,1
"85480dcffffffff",0.0860927152317881,151,13,100,2
"85a8b517fffffff",0.868421052631579,38,33,100,4
"85baf453fffffff",0.958333333333333,48,46,100,4
"85be8d1bfffffff",0.1,30,3,100,2
"85be8d5bfffffff",1,516,516,100,5
"85be8dc3fffffff",0.0564516129032258,124,7,100,2
"85c980d3fffffff",0.0294117647058824,34,1,100,1
"85c9b163fffffff",0.962264150943396,53,51,100,5
"85c9b1c7fffffff",0,46,0,100,0
"85e45483fffffff",0.0625,32,2,100,2
"850cdd3bfffffff",0.988505747126437,174,172,100,5
"8512b003fffffff",0.349206349206349,63,22,100,3
"8512b26bfffffff",1,58,58,100,5
"8512b677fffffff",1,39,39,100,5
"8512b6cffffffff",0.95,40,38,100,4
"85139323fffffff",0.657200811359026,493,324,100,4
"85139a03fffffff",0.94272076372315,419,395,100,4
"85139a53fffffff",0.677165354330709,127,86,100,4
"85139a9bfffffff",0.813559322033898,118,96,100,4
"85139e4bfffffff",0.921113689095128,431,397,100,4
"85139e67fffffff",0.832116788321168,137,114,100,4
"85160c4ffffffff",1,494,494,100,5
"85182993fffffff",0.000815660685154976,1226,1,100,1
"85182a37fffffff",0.0956521739130435,115,11,100,2
"85182aa7fffffff",0,58,0,100,0
"85190cd7fffffff",0.0227272727272727,44,1,100,1
"85190eabfffffff",0.0065359477124183,153,1,100,1
"85191d97fffffff",0,133,0,100,0
"851925b7fffffff",0,40,0,100,0
"85197217fffffff",0.015748031496063,127,2,100,1
"851a96cbfffffff",0.0278619018776499,1651,46,100,1
"851aa077fffffff",0.880952380952381,84,74,100,4
"851aa22bfffffff",0.992063492063492,126,125,100,5
"851d242bfffffff",0.802013422818792,298,239,100,4
"851db4dbfffffff",0.911764705882353,34,31,100,4
"8522d007fffffff",0.915966386554622,119,109,100,4
"8522d017fffffff",0.988095238095238,84,83,100,5
"8528d133fffffff",0.804878048780488,164,132,100,4
"8528d187fffffff",0.961240310077519,258,248,100,4
"8528d1b3fffffff",0.988582302568982,2102,2078,100,5
"8528d57bfffffff",0.490909090909091,220,108,100,3
"8528d5c3fffffff",0.573529411764706,68,39,100,4
"8528d5c7fffffff",0.4,120,48,100,3
"8529a573fffffff",0.4,880,352,100,3
"8529a5b3fffffff",0.0212765957446809,47,1,100,1
"8529a5c3fffffff",0.0217391304347826,46,1,100,1
"8529ad8ffffffff",0.794642857142857,112,89,100,4
"8529adabfffffff",0.567164179104478,67,38,100,4
"852a000ffffffff",0,35,0,100,0
"852a0047fffffff",0.0232558139534884,43,1,100,1
"852a006bfffffff",0,98,0,100,0
"852a00bbfffffff",0.0384615384615385,52,2,100,2
"852a02c3fffffff",0.0847457627118644,59,5,100,2
"852a02cffffffff",0.0571428571428571,70,4,100,2
"852a22d3fffffff",0.0754716981132075,106,8,100,2
"852a237bfffffff",0.0344827586206897,58,2,100,1
"852a2483fffffff",0.037037037037037,54,2,100,2
"852a266bfffffff",0.0934579439252336,107,10,100,2
"852af037fffffff",0,91,0,100,0
"852af0d7fffffff",0.319148936170213,47,15,100,3
"852af113fffffff",0.0048780487804878,205,1,100,1
"852af14ffffffff",0.0434782608695652,46,2,100,2
"852af407fffffff",0.216216216216216,37,8,100,3
"852af56ffffffff",0.0789473684210526,38,3,100,2
"852b2edbfffffff",0,100,0,100,0
"854858c3fffffff",0,44,0,100,0
"85485c7bfffffff",0.0256410256410256,39,1,100,1
"854ced73fffffff",1,30,30,100,5
"854cf303fffffff",1,523,523,100,5
"854e6497fffffff",0.133333333333333,30,4,100,3
"8566a9a7fffffff",1,114,114,100,5
"85ad327bfffffff",0.991150442477876,113,112,100,5
"85ad328ffffffff",0.997109826589595,346,345,100,5
"85ad3297fffffff",1,128,128,100,5
"85bb2daffffffff",0.403973509933775,151,61,100,3
"85bb506ffffffff",0.00503778337531486,397,2,100,1
"85bb507bfffffff",0.00161030595813205,621,1,100,1
"85beabb3fffffff",0.982416335791265,1763,1732,100,5
"85e409dbfffffff",0.166666666666667,36,6,100,3
"85070bd3fffffff",0.852941176470588,34,29,100,4
"85074e3bfffffff",0.0645161290322581,31,2,100,2
"850758cffffffff",0.111111111111111,99,11,100,2
"85075dc7fffffff",0.941622441243366,2638,2484,100,4
"85075dcbfffffff",0.959183673469388,49,47,100,4
"85075dd7fffffff",0.983098591549296,355,349,100,5
"85075e03fffffff",1,30,30,100,5
"850c4243fffffff",0.847826086956522,46,39,100,4
"850c5153fffffff",0.731707317073171,41,30,100,4
"850c51c7fffffff",0.91304347826087,69,63,100,4
"85182037fffffff",0.0204081632653061,147,3,100,1
"851862d3fffffff",0,53,0,100,0
"8519088ffffffff",0.00551267916207277,907,5,100,1
"85190893fffffff",0.0121951219512195,246,3,100,1
"851908d7fffffff",0.0294117647058824,34,1,100,1
"85190903fffffff",0.0428571428571429,70,3,100,2
"85190973fffffff",0.0158730158730159,63,1,100,1
"851946bbfffffff",0.0125,80,1,100,1
"8519542ffffffff",0,275,0,100,0
"8519546ffffffff",0,48,0,100,0
"851b8e87fffffff",0,72,0,100,0
"851b8e8ffffffff",0.0454545454545455,44,2,100,2
"851b9ca7fffffff",0.705882352941177,34,24,100,4
"8528313bfffffff",0.0263157894736842,38,1,100,1
"852834cffffffff",0.314285714285714,35,11,100,3
"852834d7fffffff",0.834878302681802,20173,16842,100,4
"85283557fffffff",0.723940435280641,873,632,100,4
"8528356bfffffff",0.596938775510204,196,117,100,4
"8528c30ffffffff",0.905405405405405,74,67,100,4
"8529a407fffffff",0.161702127659574,235,38,100,3
"8529a483fffffff",0.08,50,4,100,2
"852a3083fffffff",0.279605263157895,304,85,100,3
"852a30affffffff",0.779375,1600,1247,100,4
"852a3183fffffff",0.25,208,52,100,3
"852a31abfffffff",0.503468780971259,1009,508,100,3
"852a3323fffffff",0.027027027027027,37,1,100,1
"852a340bfffffff",0.0545454545454545,55,3,100,2
"852a3487fffffff",0.0895522388059701,67,6,100,2
"852b0b4bfffffff",0.0606060606060606,33,2,100,2
"852b0b8ffffffff",0,33,0,100,0
"852b313bfffffff",0.00526315789473684,760,4,100,1
"852b31cffffffff",0.203389830508475,59,12,100,3
"852b721bfffffff",0.0277777777777778,36,1,100,1
"852b728bfffffff",0.0666666666666667,30,2,100,2
"8554b04ffffffff",0.982532751091703,229,225,100,5
"855d108bfffffff",0.0037037037037037,270,1,100,1
"8566f22ffffffff",0.976190476190476,42,41,100,5
"858f2a77fffffff",0.4,30,12,100,3
"85a6227bfffffff",1,74,74,100,5
"85a6a62bfffffff",0.625,32,20,100,4
"85b91697fffffff",0.0285714285714286,140,4,100,1
"85bc442bfffffff",0.555555555555556,135,75,100,4
"85be63a3fffffff",0.027027027027027,37,1,100,1
"85be646bfffffff",0.836363636363636,55,46,100,4
"85c3246bfffffff",0.624309392265193,181,113,100,4
"85c326b7fffffff",0.919540229885057,174,160,100,4
"85df1407fffffff",0.466666666666667,60,28,100,3
"85df151bfffffff",0.978723404255319,47,46,100,5
"85df260bfffffff",0.974358974358974,39,38,100,5
"85df3147fffffff",1,55,55,100,5
"85df3163fffffff",1,52,52,100,5
"85df318bfffffff",1,125,125,100,5
"85df31abfffffff",0.935483870967742,31,29,100,4
"85df350bfffffff",0.912366912366912,1221,1114,100,4
"85df3513fffffff",0.811320754716981,53,43,100,4
"85df3557fffffff",0.96732788798133,1714,1658,100,5
"85df35a3fffffff",1,94,94,100,5
"85df35b3fffffff",1,94,94,100,5
"85df8153fffffff",1,122,122,100,5
"8534432ffffffff",0,32,0,100,0
"85464863fffffff",0,57,0,100,0
"855f12a3fffffff",0,50,0,100,0
"852af1bbfffffff",0,51,0,100,0
"8544b123fffffff",0,117,0,100,0
"8544b503fffffff",0,4206,0,100,0
"85192827fffffff",0,72,0,100,0
"851928cffffffff",0,41,0,100,0
"85192907fffffff",0,59,0,100,0
"85192917fffffff",0,44,0,100,0
"85192a77fffffff",0,587,0,100,0
"85192aa3fffffff",0,59,0,100,0
"85192b67fffffff",0,955,0,100,0
"85192d4bfffffff",0,31,0,100,0
"85194d4ffffffff",0,240,0,100,0
"85194d8bfffffff",0,95,0,100,0
"85194e27fffffff",0,43,0,100,0
"85197287fffffff",0,91,0,100,0
"8519728ffffffff",0,103,0,100,0
"8519759bfffffff",0,30,0,100,0
"852b218bfffffff",0,123,0,100,0
"85194b93fffffff",0,124,0,100,0
"85194c33fffffff",0,9099,0,100,0
"8519701bfffffff",0,47,0,100,0
"8519702ffffffff",0,36,0,100,0
"8519716bfffffff",0,43,0,100,0
"85447543fffffff",0,38,0,100,0
"855d16c3fffffff",0,37,0,100,0
"8584a393fffffff",0,30,0,100,0
"85a3a50ffffffff",0,48,0,100,0
"85bf4c03fffffff",0,151,0,100,0
"85186a67fffffff",0,395,0,100,0
"85190807fffffff",0,98,0,100,0
"852a1c83fffffff",0,146,0,100,0
